Mass Range,Relative Error Chirp Mass (%),Relative Error Mass Ratio (%)
CNN_low_mass,-7.507599231960235,-39.22146558761597
CNN_low_mass,8.622203459497188,-0.38693745930989587
CNN_low_mass,-5.177566534531858,-15.172338485717773
CNN_low_mass,-4.562712014912225,-14.187916119893393
CNN_low_mass,-3.6194414378864948,-13.167579968770346
CNN_low_mass,-0.7029703734022225,-9.267489115397137
CNN_low_mass,-0.544968141673414,-8.96011193593343
CNN_low_mass,-0.2720398315110292,-9.586707750956219
CNN_low_mass,-8.792224088558786,-17.44633515675863
CNN_low_mass,1.888813393389837,-8.513720830281574
CNN_low_mass,5.734083644508846,-3.2814900080362954
CNN_low_mass,-5.295027747048528,-14.838298161824545
CNN_low_mass,-15.87505598037389,-26.086584726969402
CNN_low_mass,-3.2119925754399556,-13.383229573567709
CNN_low_mass,-9.371248713137364,-17.37555662790934
CNN_low_mass,-8.026507964877725,-15.482266743977865
CNN_low_mass,-4.989501837801031,-15.047200520833334
CNN_low_mass,-3.3039484847342786,-7.004228896564904
CNN_low_mass,-4.22465761849887,-8.84455541769663
CNN_low_mass,-9.842407298310718,-14.832471145523915
CNN_low_mass,-10.22932157699672,-16.784986853599545
CNN_low_mass,-4.445480753972267,-6.6467169258329575
CNN_low_mass,-4.871075068816085,-10.413159264458546
CNN_low_mass,-14.20785585567333,-14.211680491765339
CNN_low_mass,-4.265077479576235,-8.331872688399418
CNN_low_mass,-2.319787521909729,-5.716859632068207
CNN_low_mass,-10.8698153377069,-15.016401145193308
CNN_low_mass,-5.299455174751322,-11.645982000562876
CNN_low_mass,-1.7718048088562497,-6.4473725027508175
CNN_low_mass,-4.38619207739837,-8.988715873824223
CNN_low_mass,-5.017758879295154,-8.119547698232859
CNN_low_mass,-1.5180285609185487,-8.264105518658953
CNN_low_mass,-6.184943209995769,-10.583661662207707
CNN_low_mass,-3.36886793628048,13.4064151181115
CNN_low_mass,14.662977867762947,32.406958275371125
CNN_low_mass,-4.206247108813703,11.98289957311418
CNN_low_mass,15.52214234221314,33.271196815702645
CNN_low_mass,4.306569367485795,21.220323443412777
CNN_low_mass,-4.558929834092837,16.89197652869754
CNN_low_mass,3.96091695876154,22.184048758612736
CNN_low_mass,-9.453341710543198,8.63621632258097
CNN_low_mass,-4.1780776236877735,12.181748284233937
CNN_low_mass,-3.3531003538837347,13.229461179839236
CNN_low_mass,-2.2141312093056027,14.13303348753187
CNN_low_mass,13.556093583511403,30.098298523161144
CNN_low_mass,-2.1528449792558666,15.112488468488053
CNN_low_mass,-8.408582665312961,7.87060028976864
CNN_low_mass,-19.712029775085657,7.567472921477421
CNN_low_mass,-2.4810614314215185,14.411250750223791
CNN_low_mass,4.832825527886301,39.91891013251411
CNN_low_mass,2.3253501191717367,39.12750879923503
CNN_low_mass,-13.80934207816239,26.741621229383682
CNN_low_mass,-0.19953901628804852,34.91160074869792
CNN_low_mass,-1.4998529173653063,32.92114469740126
CNN_low_mass,-8.655817756570443,26.04927486843533
CNN_low_mass,-9.406476392729815,24.481264750162758
CNN_low_mass,-1.0359685401528764,34.591420491536454
CNN_low_mass,-8.714612094016783,26.859654320610893
CNN_low_mass,1.9260217035824492,37.44935989379883
CNN_low_mass,-8.91104114063228,30.0088988410102
CNN_low_mass,-0.07715512382969097,34.95507770114475
CNN_low_mass,5.444386039151099,43.501408894856766
CNN_low_mass,-0.490298552021821,35.13466517130534
CNN_low_mass,-8.504441665778337,27.413781483968098
CNN_low_mass,2.0976187022282806,38.008933597140846
CNN_low_mass,-8.668112518542822,45.34677267074585
CNN_low_mass,-1.2443009858806255,30.839931964874268
CNN_low_mass,62.49194200362681,50.979506969451904
CNN_low_mass,-0.010541848589584872,33.39945077896118
CNN_low_mass,2.061281848959703,25.73326826095581
CNN_low_mass,-4.360956198408965,2.440345287322998
CNN_low_mass,-2.219538725614566,33.98733139038086
CNN_low_mass,-2.3591260150998887,36.00959777832031
CNN_low_mass,-12.74275398985967,36.537253856658936
CNN_low_mass,-3.9586541709277396,30.217862129211426
CNN_low_mass,-5.8804346609629885,42.227089405059814
CNN_low_mass,-7.545073244875211,34.57452058792114
CNN_low_mass,-7.54089558047543,28.918755054473877
CNN_low_mass,60.89624663934023,48.568594455718994
CNN_low_mass,12.90276773350022,15.312492847442627
CNN_low_mass,-2.277328443474934,32.68446922302246
CNN_low_mass,-8.44299605960504,9.049396081404245
CNN_low_mass,0.25789754585693037,7.71873864260586
CNN_low_mass,-7.0127626015845905,32.64735178513959
CNN_low_mass,-7.50305065457341,22.025002132762552
CNN_low_mass,-6.412787303294815,13.102425228465679
CNN_low_mass,-3.003660628559799,13.313609903508958
CNN_low_mass,-9.841726381076853,17.31467463753439
CNN_low_mass,-8.65673753903601,8.29680616205388
CNN_low_mass,8.631122766062807,-1.9436511126431633
CNN_low_mass,-5.702439260990155,5.334845456210041
CNN_low_mass,-6.995699644466244,17.40631406957452
CNN_low_mass,-7.722492204832124,23.230489817532614
CNN_low_mass,5.129729454648098,16.807287389581845
CNN_low_mass,-4.668468766056153,14.383935928344718
CNN_low_mass,-2.1234653777342944,11.440723592584774
CNN_low_mass,-7.173668522532503,26.776825297962525
CNN_low_mass,-7.071099376929123,-4.518047968546545
CNN_low_mass,-5.021366188532397,7.323775688807174
CNN_low_mass,-5.768028729731521,6.2437196572621705
CNN_low_mass,-4.090584156137676,4.198634624481206
CNN_low_mass,-3.3486117867475156,13.446404536565149
CNN_low_mass,19.02065378314069,-1.1140366395314498
CNN_low_mass,-1.7536971559408425,-7.643705606460569
CNN_low_mass,1.4148377292651897,7.743521531422937
CNN_low_mass,-0.4797141144841143,-0.836586952209469
CNN_low_mass,-9.084763080154636,8.319391806920374
CNN_low_mass,-8.672753905616053,-0.9617467721303268
CNN_low_mass,-5.59496210169119,1.209988196690881
CNN_low_mass,-4.099423599820123,-12.936339775721228
CNN_low_mass,0.3562325015912669,3.0973096688588497
CNN_low_mass,-8.740622613309954,5.305174986521407
CNN_low_mass,-3.755745744762365,-3.599162896474199
CNN_low_mass,-4.472389412755056,-22.593053181966148
CNN_low_mass,2.2117197593886924,-22.286128997802734
CNN_low_mass,-6.7300467326188524,-28.838062286376953
CNN_low_mass,24.81174928613047,-9.78398323059082
CNN_low_mass,-1.5555592042756787,-19.40939426422119
CNN_low_mass,-5.4490498182668645,-23.639655113220215
CNN_low_mass,-5.688569286437548,-25.401830673217773
CNN_low_mass,1.370150311329734,-20.968540509541832
CNN_low_mass,-10.453176336226148,-29.076433181762695
CNN_low_mass,-9.682552615482564,-30.3176482518514
CNN_low_mass,-6.975086455255471,-30.315287907918293
CNN_low_mass,-3.6637069915890295,-23.4452486038208
CNN_low_mass,-8.42328180022269,-16.03557268778483
CNN_low_mass,-5.991669917412218,-30.51145871480306
CNN_low_mass,-5.955474540540849,-25.524719556172688
CNN_low_mass,-9.514815468874675,-25.862948099772137
CNN_low_mass,-8.942616162667065,-36.69392782099107
CNN_low_mass,-9.936450554883008,-36.01587940664852
CNN_low_mass,-9.888260249248045,-35.06111116970286
CNN_low_mass,-10.505240030780504,-41.10398432787727
CNN_low_mass,-12.224485364715939,-35.45027340159697
CNN_low_mass,-7.131942416400011,-34.235944467432354
CNN_low_mass,-11.162223829907049,-37.5460007611443
CNN_low_mass,-2.9030023237543188,-32.69389517167035
CNN_low_mass,-7.209120623623437,-34.94791143080767
CNN_low_mass,-3.6034085250962327,-27.600138327654665
CNN_low_mass,-10.049590168322311,-36.61334234125474
CNN_low_mass,-6.331612373815504,-35.96748744740205
CNN_low_mass,-8.228667213208146,-37.86814633537741
CNN_low_mass,8.302165213968184,-21.360752161811376
CNN_low_mass,-6.520747136148433,-33.37052709916058
CNN_low_mass,-5.841273338722224,-33.673472965464875
CNN_low_mass,2.7080738164485187,-12.842175960540775
CNN_low_mass,-4.5011829861402655,-17.643043994903568
CNN_low_mass,-6.013491299696475,-17.851548194885257
CNN_low_mass,-2.486940444094022,-16.233804225921634
CNN_low_mass,-7.631771290446155,-21.792199611663822
CNN_low_mass,-4.895103771083649,-18.063757419586185
CNN_low_mass,-0.28201293851453735,-15.570683479309086
CNN_low_mass,-11.879736248846875,-24.972226619720463
CNN_low_mass,-16.128221657494482,-22.537846565246586
CNN_low_mass,1.0833582582228858,-13.967573642730716
CNN_low_mass,-14.050564254596537,-26.713166236877445
CNN_low_mass,-6.0716115801519415,-19.29580688476563
CNN_low_mass,-5.701231160221689,-19.166660308837894
CNN_low_mass,4.672593342599677,-11.921970844268802
CNN_low_mass,-4.334048396278749,-17.6850438117981
CNN_low_mass,-0.22122034621446834,-15.328254699707037
CNN_low_mass,-17.470295378610746,-24.092173576354988
CNN_low_mass,-12.937398936087785,-23.411257565021522
CNN_low_mass,4.201728501251599,-5.946783721446996
CNN_low_mass,-1.6710744943490772,-11.504514515399938
CNN_low_mass,-13.140721286614113,-20.714318752288825
CNN_low_mass,-6.244674648926746,-14.74588960409165
CNN_low_mass,-5.771691432348923,-12.794783711433416
CNN_low_mass,-10.298495562221618,-18.20842772722245
CNN_low_mass,-1.6861630239080394,-9.480877220630651
CNN_low_mass,-3.5820200851631476,-12.693321704864507
CNN_low_mass,-2.687931509164713,-8.046618103981023
CNN_low_mass,1.480887936958608,-9.636922180652624
CNN_low_mass,-8.854244665587908,-17.457610368728645
CNN_low_mass,-11.865485466210448,-19.261492788791664
CNN_low_mass,-8.974334841355956,-16.923917829990394
CNN_low_mass,-3.421618616834777,-12.566341459751134
CNN_low_mass,-22.806558393968395,-4.2031636834144654
CNN_low_mass,5.329859741337367,16.939468979835503
CNN_low_mass,-5.024288966469645,5.087209045886986
CNN_low_mass,-0.4017694353024576,9.57571238279342
CNN_low_mass,1.2664959354985037,12.394191920757287
CNN_low_mass,1.4062939956055687,13.562335669994347
CNN_low_mass,-10.025890007628082,8.178788423538201
CNN_low_mass,-7.161453864330773,3.5935476422309804
CNN_low_mass,-5.197626145868427,6.5601539611816335
CNN_low_mass,-11.784292902622404,0.7919040322303705
CNN_low_mass,3.2705815516408916,15.750608742237082
CNN_low_mass,-3.5662318972283926,8.681524097919457
CNN_low_mass,-0.9711037447380934,9.875492155551903
CNN_low_mass,-4.415417932577714,4.394550621509545
CNN_low_mass,-11.269064842517745,0.948491990566247
CNN_low_mass,-11.695488179576726,2.0906040072441034
CNN_low_mass,-5.566246134342631,21.862783432006836
CNN_low_mass,6.28106289109835,35.19126892089844
CNN_low_mass,-2.737606893900756,25.434083938598633
CNN_low_mass,-11.297290821463458,15.816001892089842
CNN_low_mass,-2.2314144960309674,25.941390991210938
CNN_low_mass,-4.934039007343256,22.672443389892578
CNN_low_mass,7.6673990732667745,36.516056060791016
CNN_low_mass,-1.3469515005065518,26.92127227783203
CNN_low_mass,-5.006011347627689,23.60093116760254
CNN_low_mass,-0.8067278980594408,27.765741348266605
CNN_low_mass,-3.6340435092547057,23.643569946289062
CNN_low_mass,7.739998395825917,36.204118728637695
CNN_low_mass,1.6059869758966054,30.165395736694332
CNN_low_mass,5.452462274633177,34.097957611083984
CNN_low_mass,0.5018798982192251,29.059772491455078
CNN_low_mass,-3.6452856497637436,25.241785049438477
CNN_low_mass,0.9919170117649778,26.45096540451052
CNN_low_mass,3.1000653063910426,45.98785459995272
CNN_low_mass,24.411934247890784,41.610480546951315
CNN_low_mass,12.193711505576722,38.40785026550295
CNN_low_mass,2.2243032049133133,30.180352926254294
CNN_low_mass,-2.373139285011307,48.31536650657656
CNN_low_mass,-7.753501868574886,45.24549484252932
CNN_low_mass,0.8372268583339764,32.49529361724856
CNN_low_mass,0.5649965778717729,39.80679214000704
CNN_low_mass,1.3728351784413462,41.80111885070803
CNN_low_mass,-7.077939988463052,31.41581416130068
CNN_low_mass,-2.9497103393890507,44.537969827652
CNN_low_mass,-2.5112122029832724,41.36400520801546
CNN_low_mass,4.755302106534128,38.998149037361166
CNN_low_mass,9.545774870075741,29.70721185207369
CNN_low_mass,1.7814487375494414,36.5816652774811
CNN_low_mass,1.5542497142952183,8.287020704962988
CNN_low_mass,11.218139366141553,49.38817837021568
CNN_low_mass,-0.144411066425972,18.490543148734346
CNN_low_mass,-2.912322410859338,32.23974162882024
CNN_low_mass,3.982190204098854,22.830323197624896
CNN_low_mass,-6.751640980759767,14.500394192608917
CNN_low_mass,1.3261251529408198,14.08934647386724
CNN_low_mass,-0.2707048996126888,26.90038355914029
CNN_low_mass,-2.2877210609995715,24.76766380396756
CNN_low_mass,-4.013518090597797,30.422230742194433
CNN_low_mass,-7.757783015061924,20.05119594660672
CNN_low_mass,-4.277189183724506,25.697225874120534
CNN_low_mass,4.424250027947822,21.320780298926607
CNN_low_mass,0.7637319785545661,27.87249359217557
CNN_low_mass,1.5078291404060302,29.075539112091057
CNN_low_mass,1.8084845398083071,46.93408066576177
CNN_low_mass,-6.39057144362209,15.52181740601858
CNN_low_mass,-10.651258062210243,-3.9226909478505427
CNN_low_mass,-1.9688207071477732,16.160145898660026
CNN_low_mass,-3.361169467600985,8.930097520351413
CNN_low_mass,-4.1922957629256885,7.8575914104779585
CNN_low_mass,-2.278928934287878,13.160636027654016
CNN_low_mass,-5.783474389007534,17.536067962646488
CNN_low_mass,-6.895611695454104,-2.7941490213076245
CNN_low_mass,-4.9756085427599235,17.932591338952385
CNN_low_mass,-3.419796993074875,6.187701225280764
CNN_low_mass,7.8791510437063925,13.69441002607346
CNN_low_mass,-5.189203563116383,-0.07024854421615323
CNN_low_mass,-14.125860102964715,5.222194393475854
CNN_low_mass,-2.0366031615909916,9.251609444618229
CNN_low_mass,-0.802466765312972,5.23149371147156
CNN_low_mass,15.53047287999845,22.608103354771934
CNN_low_mass,-7.743613409688613,-13.03157170613607
CNN_low_mass,-8.29174167317249,-16.852206786473594
CNN_low_mass,-6.346495395540535,-16.041443347930908
CNN_low_mass,-2.046144902068237,-9.48672652244568
CNN_low_mass,-8.63464473324487,-11.662392218907677
CNN_low_mass,-11.160131073272051,-14.486853281656902
CNN_low_mass,-13.512936510887746,-20.554596583048504
CNN_low_mass,1.0283761784231606,-1.1649839083353692
CNN_low_mass,-10.984096798501925,-0.9462877114613865
CNN_low_mass,-7.347370400243741,-18.663531144460045
CNN_low_mass,-12.54570779880771,-16.91641092300415
CNN_low_mass,-3.2274265999173206,-12.043760220209759
CNN_low_mass,-9.36998122957024,-15.894162257512413
CNN_low_mass,-7.753673526764531,-14.942003488540651
CNN_low_mass,-12.70299636661187,-19.735443194707237
CNN_low_mass,-6.961134185699475,-13.631873528162638
CNN_low_mass,-14.723547007166118,-28.65671831018784
CNN_low_mass,7.272083669426477,-6.544579828486717
CNN_low_mass,-11.062797580967791,-21.865132976980764
CNN_low_mass,-8.617883548498655,-20.140032207264614
CNN_low_mass,-7.659194769632312,-22.57978670737322
CNN_low_mass,-2.791205565334413,-15.404089408762308
CNN_low_mass,-8.373585935294038,-21.867632865905755
CNN_low_mass,-0.3278398334226254,-12.243729829788203
CNN_low_mass,-3.6970657349629,-15.787032071281876
CNN_low_mass,-8.712818458330444,-19.824175273670864
CNN_low_mass,-6.054729826612776,-19.146882786470297
CNN_low_mass,-4.768130527467645,-16.965955495834343
CNN_low_mass,-4.560536415110434,-14.63692994678721
CNN_low_mass,-5.371844812813105,-17.447498616050268
CNN_low_mass,-10.076367396619807,-23.74083189403309
CNN_low_mass,-8.483557619754386,-22.89934508940752
CNN_low_mass,-2.958694215370628,-23.75888824462891
CNN_low_mass,-2.1832164458550514,-21.326334580131203
CNN_low_mass,-8.314651724054608,-27.47443655262823
CNN_low_mass,-4.537617835682021,-25.530831710152007
CNN_low_mass,-11.878124738363327,-27.674583766771406
CNN_low_mass,-7.000907293874481,-26.712838463161305
CNN_low_mass,-1.2473908305467196,-22.306011034094773
CNN_low_mass,1.336285410322178,-20.228889714116637
CNN_low_mass,-3.9169204079497635,-24.93134788844897
CNN_low_mass,-2.9787540162488537,-23.54150025740914
CNN_low_mass,-7.759477383709804,-26.244358394456953
CNN_low_mass,-18.76023115179855,-39.08220374065897
CNN_low_mass,4.964721963876701,-17.821121215820316
CNN_low_mass,-3.3876904497728932,-25.18520769865617
CNN_low_mass,-10.775852202518232,-29.514041154280957
CNN_low_mass,-8.773359964778598,-26.485946904058043
CNN_low_mass,-13.88115442126924,-26.76205609155738
CNN_low_mass,-0.004392757900226454,-16.285865980645887
CNN_low_mass,1.4315121427859967,-15.588064038235212
CNN_low_mass,2.2025230548310812,-13.65452823431596
CNN_low_mass,-13.45760972190628,-21.783766020899236
CNN_low_mass,-21.31596451334049,-34.53426205593607
CNN_low_mass,-4.367085018622188,-20.605531205301702
CNN_low_mass,-7.642663682099056,-22.36970559410427
CNN_low_mass,-3.843272072308824,-19.854720001635346
CNN_low_mass,-0.5141323264972559,-17.1785945477693
CNN_low_mass,2.677152287592944,-15.034226749254314
CNN_low_mass,-8.149460635355398,-22.20333736875783
CNN_low_mass,-12.626914894364196,-25.634161285732105
CNN_low_mass,-4.664883174234003,-19.521542994872387
CNN_low_mass,6.749969521586248,-11.499172449111942
CNN_low_mass,1.932771130525391,-15.239247290984448
CNN_low_mass,-4.565482634489505,-0.8107644060383711
CNN_low_mass,-39.871230805442934,-16.615816821222722
CNN_low_mass,-2.813685033334142,1.6815797142360482
CNN_low_mass,-4.2505449019564505,-0.5802004233650577
CNN_low_mass,3.866309583296378,6.924045085906978
CNN_low_mass,-1.2750994446092472,1.9566872845525287
CNN_low_mass,0.28590402932238945,3.0748463195303173
CNN_low_mass,9.059758006721706,11.286378165949941
CNN_low_mass,-8.29156621552314,-3.936909592669947
CNN_low_mass,3.5079717084665294,6.359280192333714
CNN_low_mass,-5.990271334154336,-2.542500651401026
CNN_low_mass,0.32315390678792977,3.4018850844839306
CNN_low_mass,-4.2513264273217475,-0.07917336795641414
CNN_low_mass,-4.272249220525311,-1.2924018113509506
CNN_low_mass,-0.06513677715104015,3.1023826288140297
CNN_low_mass,-2.5180475793875665,1.1357159718223202
CNN_low_mass,-2.2879945339813217,16.252343550972316
CNN_low_mass,6.277968775214212,24.930381774902344
CNN_low_mass,-7.198876251226947,12.618156101392664
CNN_low_mass,-5.609585703429179,14.561794115149457
CNN_low_mass,-4.1025299970793325,15.000816013502039
CNN_low_mass,0.37338568976823744,18.53862430738366
CNN_low_mass,3.2371502717124274,22.567317796790082
CNN_low_mass,-0.49372827897234617,18.45752881920856
CNN_low_mass,-6.080077509251364,12.490338864533799
CNN_low_mass,-5.490359354769626,16.167267509128735
CNN_low_mass,-17.936406232245005,1.86767578125
CNN_low_mass,-1.4188155839931538,17.41648134977921
CNN_low_mass,-0.668077479993889,17.64981643013332
CNN_low_mass,-8.733052044628403,9.751228664232336
CNN_low_mass,7.917110399718373,25.989449542501696
CNN_low_mass,-3.4485382890208185,14.670189567234203
CNN_low_mass,-3.2333190946402968,31.73906326293945
CNN_low_mass,-4.188076759964003,30.441718101501458
CNN_low_mass,-2.8877036347052605,33.24949741363525
CNN_low_mass,-3.33575169062196,31.683344841003414
CNN_low_mass,-6.922218072004275,37.9280138015747
CNN_low_mass,-1.286170464787016,56.87694072723388
CNN_low_mass,7.14933643377748,35.42521953582763
CNN_low_mass,-2.576018657017473,54.465913772582994
CNN_low_mass,-1.8942032658729107,55.03355503082275
CNN_low_mass,2.8455537235617614,36.54468059539794
CNN_low_mass,2.8424272205266643,6.198604106903072
CNN_low_mass,-4.273702601151011,22.578868865966793
CNN_low_mass,-1.1784429846330111,45.89104175567626
CNN_low_mass,1.7012968362605831,48.33291053771972
CNN_low_mass,-1.1945653666434874,30.413079261779778
